,is_label_issue,label_score,given_label,predicted_label
91,False,0.9977186,7,7
92,False,0.99941766,4,4
93,False,0.99991095,6,6
94,False,0.9974253,8,8
95,False,0.99993384,0,0
96,False,0.99845815,7,7
97,False,0.99992406,8,8
98,False,0.99984956,3,3
99,False,0.98406976,1,1
100,False,0.9944419,5,5
101,False,0.9996997,7,7
102,False,0.99958986,1,1
103,False,0.9982022,7,7
104,False,0.99719363,1,1
105,False,0.9910567,1,1
106,False,0.9950073,6,6
107,False,0.99997723,3,3
108,False,0.9871535,0,0
109,False,0.8183061,2,2
110,False,0.99973065,9,9
111,False,0.9999746,3,3
112,False,0.9995912,1,1
113,False,0.9946215,1,1
114,False,0.9995976,0,0
115,False,0.9998388,4,4
116,False,0.9997341,9,9
117,False,0.98581856,2,2
118,False,0.99923384,0,0
119,False,0.9999522,0,0
120,False,0.24041681,2,7
121,False,0.9993906,0,0
122,False,0.9992686,2,2
123,False,0.99866796,7,7
124,False,0.99564195,1,1
125,False,0.9549736,8,8
126,False,0.99921525,6,6
127,False,0.99915063,4,4
128,False,0.9994717,1,1
129,False,0.99911445,6,6
130,False,0.99993527,3,3
131,False,0.9998709,4,4
132,False,0.0130694425,5,1
133,False,0.99666375,9,9
134,False,0.26309046,1,1
135,False,0.9999304,3,3
136,False,0.99987876,3,3
137,False,0.85505086,8,8
138,False,0.9983581,5,5
139,False,0.9997694,4,4
140,False,0.93473583,7,7
141,False,0.9896436,7,7
142,False,0.9998828,4,4
143,False,0.99790204,2,2
144,False,0.9999156,8,8
145,False,0.9998356,5,5
146,False,0.9967681,8,8
147,False,0.99764985,6,6
148,False,0.07786266,7,9
149,False,0.9999858,3,3
150,False,0.9982943,4,4
151,False,0.99987996,6,6
152,False,0.9994037,1,1
153,False,0.9983828,9,9
154,False,0.77904725,9,9
155,False,0.9999609,6,6
156,False,0.998607,0,0
157,False,0.99995494,3,3
158,False,0.92714614,7,7
159,False,0.9956103,2,2
160,False,0.9942367,8,8
161,False,0.9967077,2,2
162,False,0.9997985,9,9
163,False,0.9978264,4,4
164,False,0.99895704,4,4
165,False,0.9999757,6,6
166,False,0.99848914,4,4
167,False,0.9995153,9,9
168,False,0.9876116,7,7
169,False,0.99970704,0,0
170,False,0.99974626,9,9
171,False,0.99533856,2,2
172,False,0.07892773,9,7
173,False,0.99562484,5,5
174,False,0.99917275,1,1
175,False,0.9980976,5,5
176,False,0.9761947,9,9
177,False,0.995434,1,1
178,False,0.73166394,2,2
179,False,0.9998281,3,3
180,False,0.26807502,2,1
181,False,0.9967163,3,3
182,False,0.97816396,5,5
183,False,0.99913484,9,9
184,False,0.99904805,1,1
185,False,0.99924695,7,7
186,False,0.99899465,6,6
187,False,0.9989114,2,2
188,False,0.9991473,8,8
189,False,0.9985588,2,2
190,False,0.9992644,2,2
191,False,0.99928504,5,5
192,False,0.99966216,0,0
193,False,0.99890625,7,7
194,False,0.9992655,4,4
195,False,0.9983758,9,9
196,False,0.9996314,7,7
197,False,0.99995387,8,8
198,False,0.99868196,3,3
199,False,0.97181714,2,2
200,False,0.99575496,1,1
201,False,0.9967462,1,1
202,False,0.9799478,8,8
203,False,0.9991492,3,3
204,False,0.9985514,6,6
205,False,0.9992417,1,1
206,False,0.9995956,0,0
207,False,0.9927205,3,3
208,False,0.99948466,1,1
209,False,0.9998367,0,0
210,False,0.99600166,0,0
211,False,0.99906176,1,1
212,False,0.04234278,7,1
213,False,0.99991894,2,2
214,False,0.9996076,7,7
215,False,0.9999794,3,3
216,False,0.9997596,0,0
217,False,0.99945146,4,4
218,False,0.99979085,6,6
219,False,0.9999335,5,5
220,False,0.99973184,2,2
221,False,0.99998856,6,6
222,False,0.94954145,4,4
223,False,0.99923694,7,7
224,False,0.37097728,1,3
225,False,0.999778,8,8
226,False,0.99959844,9,9
227,False,0.9962599,9,9
228,False,0.94116265,3,3
229,False,0.99981374,0,0
230,False,0.997145,7,7
231,False,0.99949324,1,1
232,False,0.7709949,0,0
233,False,0.99940515,2,2
234,False,0.8600909,0,0
235,False,0.99991834,3,3
236,False,0.99936503,5,5
237,False,0.99998224,4,4
238,False,0.9965035,6,6
239,False,0.9995572,5,5
240,False,0.8940588,8,8
241,False,0.9992481,6,6
242,False,0.9992741,3,3
243,False,0.9978204,7,7
244,False,0.92479795,5,5
245,False,0.99988174,8,8
246,False,0.8832161,0,0
247,False,0.99646604,9,9
248,False,0.997644,1,1
249,False,0.9989293,0,0
250,False,0.9333052,3,3
251,False,0.99879104,1,1
252,False,0.999678,2,2
253,False,0.99939907,2,2
254,False,0.97730416,3,3
255,False,0.9998429,3,3
256,False,0.94532275,6,6
257,False,0.99980503,4,4
258,False,0.9980995,7,7
259,False,0.9999254,5,5
260,False,0.9317269,0,0
261,False,0.99949634,6,6
262,False,0.9783966,2,2
263,False,0.9994599,7,7
264,False,0.9311346,9,9
265,False,0.9999821,8,8
266,False,0.87445813,5,5
267,False,0.9997551,9,9
268,False,0.6869537,2,2
269,False,0.9987464,1,1
270,False,0.9967051,1,1
271,False,0.9996007,4,4
272,False,0.99565613,4,4
273,False,0.9950126,5,5
274,False,0.97258365,6,6
275,False,0.99994254,4,4
276,False,0.99820685,1,1
277,False,0.9999341,2,2
278,False,0.91518235,5,5
279,False,0.99987733,3,3
280,False,0.98752093,9,9
281,False,0.99986625,3,3
282,False,0.07668059,9,5
283,False,0.9998004,0,0
284,False,0.9655249,5,5
285,False,0.9980387,9,9
286,False,0.99629056,6,6
287,False,0.9934384,5,5
288,False,0.9997743,7,7
289,False,0.99997246,4,4
290,False,0.9992169,1,1
291,False,0.9999149,3,3
292,False,0.99953854,4,4
293,False,0.9997998,0,0
294,False,0.99675035,4,4
295,False,0.9988098,8,8
296,False,0.99985063,0,0
297,False,0.9999691,4,4
298,False,0.99993396,3,3
299,False,0.9998969,6,6
300,False,0.99933594,8,8
301,False,0.99820244,7,7
302,False,0.9997801,6,6
303,False,0.99989223,0,0
304,False,0.7814563,9,9
305,False,0.99855894,7,7
306,False,0.99862003,5,5
307,False,0.99673307,7,7
308,False,0.9989868,2,2
309,False,0.9983536,1,1
310,False,0.9994849,1,1
311,False,0.9997626,6,6
312,False,0.9998927,8,8
313,False,0.9994599,9,9
314,False,0.9998136,4,4
315,False,0.99835396,1,1
316,False,0.9125698,5,5
317,False,0.999331,2,2
318,False,0.9599737,2,2
319,False,0.9987025,9,9
320,False,0.99989176,0,0
321,False,0.9985643,3,3
322,False,0.99994826,9,9
323,False,0.9980775,6,6
324,False,0.99509156,7,7
325,False,0.9993536,2,2
326,False,0.9999429,0,0
327,False,0.99936634,3,3
328,False,0.997471,5,5
329,False,0.99999034,4,4
330,False,0.9989973,3,3
331,False,0.99543,6,6
332,False,0.9996445,5,5
333,False,0.99998915,8,8
334,False,0.9992021,9,9
335,False,0.999718,5,5
336,False,0.9999391,4,4
337,False,0.99843246,7,7
338,False,0.99996805,4,4
339,False,0.99977404,2,2
340,False,0.37514716,7,9
341,False,0.9999256,3,3
342,False,0.9985006,4,4
343,False,0.9997124,8,8
344,False,0.99624074,9,9
345,False,0.9981317,1,1
346,False,0.67907906,9,9
347,False,0.99997675,2,2
348,False,0.9527087,8,8
349,False,0.9996289,7,7
350,False,0.99983644,9,9
351,False,0.997118,1,1
352,False,0.99723583,8,8
353,False,0.9961643,7,7
354,False,0.9766322,4,4
355,False,0.997241,1,1
356,False,0.9995559,3,3
357,False,0.9968274,1,1
358,False,0.9974807,1,1
359,False,0.9999106,0,0
360,False,0.9992699,2,2
361,False,0.99979156,3,3
362,False,0.99159724,9,9
363,False,0.99955755,4,4
364,False,0.99504745,9,9
365,False,0.9999337,2,2
366,False,0.9984034,1,1
367,False,0.99960536,6,6
368,False,0.99879056,8,8
369,False,0.9999919,4,4
370,False,0.91566193,7,7
371,False,0.99943715,7,7
372,False,0.99998915,4,4
373,False,0.9999347,4,4
374,False,0.98091954,9,9
375,False,0.99979717,2,2
376,False,0.92110884,5,5
377,False,0.9997241,7,7
378,False,0.99999857,2,2
379,False,0.9987447,4,4
380,False,0.99943763,4,4
381,False,0.9998765,2,2
382,False,0.9969302,1,1
383,False,0.99968994,9,9
384,False,0.98608285,7,7
385,False,0.99966764,2,2
386,False,0.9979018,8,8
387,False,0.9987381,7,7
388,False,0.97276443,6,6
389,False,0.9987704,9,9
390,False,0.8855339,2,2
391,False,0.96849525,2,2
392,False,0.99997056,3,3
393,False,0.9997993,8,8
394,False,0.9941894,1,1
395,False,0.9997801,6,6
396,False,0.9987311,5,5
397,False,0.9991375,1,1
398,False,0.99827445,1,1
399,False,0.9968141,0,0
400,False,0.99986744,2,2
401,False,0.9973756,6,6
402,False,0.9999083,4,4
403,False,0.99945754,5,5
404,False,0.4773835,8,3
405,False,0.9998617,3,3
406,False,0.9956457,1,1
407,False,0.99990535,5,5
408,False,0.9991204,1,1
409,False,0.98510265,9,9
410,False,0.9997305,2,2
411,False,0.9996469,7,7
412,False,0.96354884,4,4
413,False,0.9999546,4,4
414,False,0.99536246,4,4
415,False,0.99362344,8,8
416,False,0.9932761,1,1
417,False,0.9945431,5,5
418,False,0.050267223,8,5
419,False,0.99955374,9,9
420,False,0.75096667,5,5
421,False,0.999749,6,6
422,False,0.9996395,7,7
423,False,0.99915504,9,9
424,False,0.76744014,9,9
425,False,0.9932463,3,3
426,False,0.9926686,7,7
427,False,0.999863,0,0
428,False,0.9999145,9,9
429,False,0.9999291,0,0
430,False,0.99852115,6,6
431,False,0.9999745,6,6
432,False,0.99999607,2,2
433,False,0.9998797,3,3
434,False,0.9972072,9,9
435,False,0.9997911,0,0
436,False,0.7786263,7,7
437,False,0.9977977,5,5
438,False,0.99991906,4,4
439,False,0.9995577,8,8
440,False,0.97791296,0,0
441,False,0.9990029,9,9
442,False,0.99984884,4,4
443,False,0.9980134,1,1
444,False,0.23082538,2,1
445,False,0.99997926,8,8
446,False,0.9640634,7,7
447,False,0.99823654,1,1
448,False,0.9723961,2,2
449,False,0.99982184,6,6
450,False,0.9978527,1,1
451,False,0.9991278,0,0
452,False,0.999676,3,3
453,False,0.9987237,0,0
454,False,0.99801576,1,1
455,False,0.99705964,1,1
456,False,0.99861276,8,8
457,False,0.990842,2,2
458,False,0.9999622,0,0
459,False,0.991546,3,3
460,False,0.9991117,9,9
461,False,0.99997926,4,4
462,False,0.9997867,0,0
463,False,0.99972206,5,5
464,False,0.9981926,0,0
465,False,0.9999348,6,6
466,False,0.99540114,1,1
467,False,0.99525934,7,7
468,False,0.89963424,7,7
469,False,0.9990313,8,8
470,False,0.7112491,1,1
471,False,0.9984035,9,9
472,False,0.9574817,2,2
473,False,0.99822885,0,0
474,False,0.9998141,5,5
475,False,0.9945958,1,1
476,False,0.9950659,2,2
477,False,0.9959771,2,2
478,False,0.9955454,7,7
479,False,0.99976283,3,3
480,False,0.995365,5,5
481,False,0.9935868,4,4
482,False,0.7125324,9,9
483,False,0.96900403,7,7
484,False,0.998544,1,1
485,False,0.99092895,8,8
486,False,0.99962926,3,3
487,False,0.98506564,9,9
488,False,0.99487525,6,6
489,False,0.99313873,0,0
490,False,0.99998665,3,3
491,False,0.9864711,1,1
492,False,0.9724273,1,1
493,False,0.945875,2,2
494,False,0.017845364,6,0
495,False,0.999671,3,3
496,False,0.9994505,5,5
497,False,0.848738,7,7
498,False,0.9976649,6,6
499,False,0.99996424,8,8
500,False,0.03122069,3,2
501,False,0.85982066,9,9
502,False,0.8609449,5,5
503,False,0.98591727,8,8
504,False,0.9978022,5,5
505,False,0.99989414,7,7
506,False,0.6870737,6,6
507,False,0.993764,1,1
508,False,0.9908178,1,1
509,False,0.9712204,3,3
510,False,0.9991221,1,1
511,False,0.988825,7,7
512,False,0.99965954,5,5
513,False,0.99974924,5,5
514,False,0.8954674,5,5
515,False,0.99961877,2,2
516,False,0.99833566,5,5
517,False,0.426872,8,5
518,False,0.96744406,7,7
519,False,0.9998305,0,0
520,False,0.9993932,9,9
521,False,0.9974757,7,7
522,False,0.99891543,7,7
523,False,0.99945,5,5
524,False,0.99503076,0,0
525,False,0.9945298,9,9
526,False,0.9997805,0,0
527,False,0.9515743,0,0
528,False,0.51694274,8,8
529,False,0.9828325,9,9
530,False,0.9958931,2,2
531,False,0.9968829,4,4
532,False,0.99996424,8,8
533,False,0.9787113,1,1
534,False,0.99982494,6,6
535,False,0.99134034,1,1
536,False,0.99952996,6,6
537,False,0.99351877,5,5
538,False,0.9982597,1,1
539,False,0.999701,8,8
540,False,0.9953955,3,3
541,False,0.99833506,4,4
542,False,0.86297685,0,0
543,False,0.99894506,5,5
544,False,0.99836606,5,5
545,False,0.9984957,8,8
546,False,0.9998747,3,3
547,False,0.15724568,6,4
548,False,0.998393,2,2
549,False,0.9990356,3,3
550,False,0.99840957,9,9
551,False,0.99677014,2,2
552,False,0.9981232,1,1
553,False,0.99612707,1,1
554,False,0.98502904,5,5
555,False,0.990914,2,2
556,False,0.9987471,1,1
557,False,0.99984324,3,3
558,False,0.9813892,2,2
559,False,0.9906465,8,8
560,False,0.9979668,7,7
561,False,0.95619166,3,3
562,False,0.99985003,7,7
563,False,0.9877659,2,2
564,False,0.9992865,4,4
565,False,0.9820404,6,6
566,False,0.99952495,9,9
567,False,0.9923645,7,7
568,False,0.9969223,2,2
569,False,0.9982502,4,4
570,False,0.99991715,2,2
571,False,0.9999697,8,8
572,False,0.99796814,1,1
573,False,0.9924245,1,1
574,False,0.99152184,3,3
575,False,0.99924016,8,8
576,False,0.95952135,4,4
577,False,0.9998702,0,0
578,False,0.9718347,6,6
579,False,0.9998994,5,5
580,False,0.99911755,9,9
581,False,0.81900954,3,3
582,False,0.9994537,0,0
583,False,0.98998076,9,9
584,False,0.96367466,2,2
585,False,0.9880966,4,4
586,False,0.8392605,7,7
587,False,0.9892385,1,1
588,False,0.6989182,2,2
589,False,0.93619126,9,9
590,False,0.99671435,4,4
591,False,0.9838081,2,2
592,False,0.9998455,6,6
593,False,0.9972842,1,1
594,False,0.99407506,8,8
595,False,0.9423307,9,9
596,False,0.99818003,0,0
597,False,0.98843443,6,6
598,False,0.9918676,6,6
599,False,0.9982836,7,7
600,False,0.9985014,9,9
601,False,0.91850036,9,9
602,False,0.9497222,8,8
603,False,0.99706036,0,0
604,False,0.97708035,1,1
605,False,0.90332836,4,4
606,False,0.9969068,4,4
607,False,0.98159546,6,6
608,False,0.9878814,7,7
609,False,0.99711084,1,1
610,False,0.9992654,5,5
611,False,0.9407609,7,7
612,False,0.9999037,0,0
613,False,0.998042,3,3
614,False,0.9996997,5,5
615,False,0.9996947,8,8
616,False,0.9984037,4,4
617,False,0.9928685,7,7
618,False,0.9990833,1,1
619,False,0.99715096,2,2
620,False,0.9978356,5,5
621,False,0.99632496,9,9
622,False,0.99619055,5,5
623,False,0.9719437,6,6
624,False,0.9958592,7,7
625,False,0.9973037,5,5
626,False,0.8504357,9,9
627,False,0.99052435,8,8
628,False,0.9984615,8,8
629,False,0.9801869,3,3
630,False,0.8271637,6,6
631,False,0.9660831,9,9
632,False,0.9999008,7,7
633,False,0.99008524,0,0
634,False,0.9966898,7,7
635,False,0.05374169,5,2
636,False,0.9946569,7,7
637,False,0.9923183,1,1
638,False,0.99963355,1,1
639,False,0.9999894,0,0
640,False,0.99967706,7,7
641,False,0.960825,9,9
642,False,0.9995987,2,2
643,False,0.9983333,3,3
644,False,0.93960285,7,7
645,False,0.99925643,3,3
646,False,0.9568935,2,2
647,False,0.9542314,4,4
648,False,0.9973865,1,1
649,False,0.9999459,6,6
650,False,0.99293065,2,2
651,False,0.9858969,7,7
652,False,0.9952271,5,5
653,False,0.9995648,5,5
654,False,0.9996451,7,7
655,False,0.997677,4,4
656,False,0.99913484,0,0
657,False,0.9427845,2,2
658,False,0.99974185,6,6
659,False,0.9875136,3,3
660,False,0.99246216,6,6
661,False,0.9630746,4,4
662,False,0.99995685,0,0
663,False,0.9992969,4,4
664,False,0.99733764,2,2
665,False,0.94110394,6,6
666,False,0.9966151,0,0
667,False,0.9830852,0,0
668,False,0.9994609,0,0
669,False,0.99993324,0,0
670,False,0.54585344,3,3
671,False,0.99611354,1,1
672,False,0.9990289,6,6
673,False,0.9999057,2,2
674,False,0.97338575,2,2
675,False,0.9998597,3,3
676,False,0.99921334,1,1
677,False,0.9996208,4,4
678,False,0.99983025,1,1
679,False,0.999688,5,5
680,False,0.9997496,4,4
681,False,0.9996301,6,6
682,False,0.9398381,4,4
683,False,0.99917704,7,7
684,False,0.9999974,2,2
685,False,0.9989962,8,8
686,False,0.99971586,7,7
687,False,0.99952567,9,9
688,False,0.997426,2,2
689,False,0.9992149,0,0
690,False,0.98192436,5,5
691,False,0.99841976,1,1
692,False,0.99621373,4,4
693,False,0.95829326,2,2
694,False,0.9955396,8,8
695,False,0.99906987,3,3
696,False,0.95216554,2,2
697,False,0.99978906,4,4
698,False,0.9969439,1,1
699,False,0.9967805,5,5
700,False,0.9553046,4,4
701,False,0.9997056,6,6
702,False,0.9994367,0,0
703,False,0.99888927,7,7
704,False,0.9061529,9,9
705,False,0.99931157,8,8
706,False,0.9971807,4,4
707,False,0.9994636,9,9
708,False,0.9987212,8,8
709,False,0.99940956,0,0
710,False,0.99943286,1,1
711,False,0.99448895,1,1
712,False,0.85328895,0,0
713,False,0.9998584,2,2
714,False,0.9990258,2,2
715,False,0.99977213,3,3
716,False,0.99737334,2,2
717,False,0.99994063,4,4
718,False,0.8296634,4,4
719,False,0.9995727,5,5
720,False,0.6819219,8,8
721,False,0.99968815,6,6
722,False,0.99979395,5,5
723,False,0.99379444,7,7
724,False,0.99985385,7,7
725,False,0.9692639,8,8
726,False,0.9998307,8,8
727,False,0.999059,9,9
728,False,0.994335,7,7
729,False,0.9960998,4,4
730,False,0.99868935,7,7
731,False,0.9971258,3,3
732,False,0.999634,2,2
733,False,0.9986979,0,0
734,False,0.9999311,8,8
735,False,0.9998472,6,6
736,False,0.94127935,8,8
737,False,0.9990839,6,6
738,False,0.9995059,1,1
739,False,0.99510777,6,6
740,False,0.7064901,8,8
741,False,0.9964349,9,9
742,False,0.98919266,4,4
743,False,0.99750453,0,0
744,False,0.98598427,9,9
745,False,0.9953784,0,0
746,False,0.9484033,4,4
747,False,0.99772424,1,1
748,False,0.97898245,5,5
749,False,0.9495737,4,4
750,False,0.9903313,7,7
751,False,0.9993241,5,5
752,False,0.9999634,3,3
753,False,0.995774,7,7
754,False,0.82503086,4,4
755,False,0.9980617,9,9
756,False,0.99964166,8,8
757,False,0.9998913,5,5
758,False,0.9997477,8,8
759,False,0.99921834,6,6
760,False,0.9965708,3,3
761,False,0.99996936,8,8
762,False,0.9996425,6,6
763,False,0.99994504,9,9
764,False,0.99913627,9,9
765,False,0.99946505,1,1
766,False,0.9996525,8,8
767,False,0.99989104,3,3
768,False,0.99810493,5,5
769,False,0.9990402,8,8
770,False,0.577478,6,6
771,False,0.9997987,5,5
772,False,0.99381727,9,9
773,False,0.99977976,7,7
774,False,0.9999893,2,2
775,False,0.99172896,5,5
776,False,0.998988,0,0
777,False,0.99993837,8,8
778,False,0.58833873,5,5
779,False,0.9975489,1,1
780,False,0.9993789,1,1
781,False,0.99873024,0,0
782,False,0.9896332,9,9
783,False,0.9981723,1,1
784,False,0.8079117,8,8
785,False,0.9999417,6,6
786,False,0.98815745,7,7
787,False,0.999775,0,0
788,True,0.0036010062,9,4
789,False,0.99817824,3,3
790,False,0.98486406,0,0
791,False,0.999977,8,8
792,False,0.99050164,8,8
793,False,0.9966356,9,9
794,False,0.9998492,6,6
795,False,0.9958526,7,7
796,False,0.99993265,8,8
797,False,0.99998605,4,4
798,False,0.9997389,7,7
799,False,0.99930465,5,5
800,False,0.99744946,9,9
801,False,0.8677081,2,2
802,False,0.9992749,6,6
803,False,0.9938308,7,7
804,False,0.99968195,4,4
805,False,0.9979792,5,5
806,False,0.9997694,9,9
807,False,0.98389417,2,2
808,False,0.8608736,3,3
809,False,0.9992848,1,1
810,False,0.9989825,6,6
811,False,0.9935256,3,3
812,False,0.9984384,9,9
813,False,0.7034206,2,2
814,False,0.9994116,2,2
815,False,0.9993278,5,5
816,False,0.9999521,6,6
817,False,0.9833371,8,8
818,False,0.9996666,0,0
819,False,0.99826056,7,7
820,False,0.97431344,7,7
821,False,0.9975604,1,1
822,False,0.9945966,9,9
823,False,0.9999931,8,8
824,False,0.9958348,7,7
825,False,0.99174047,0,0
826,False,0.8891386,9,9
827,False,0.989588,9,9
828,False,0.7706628,4,4
829,False,0.99938583,6,6
830,False,0.99980944,2,2
831,False,0.99999523,8,8
832,False,0.99406755,5,5
833,False,0.9981974,1,1
834,False,0.9999746,4,4
835,False,0.9991179,1,1
836,False,0.9418755,5,5
837,False,0.9996238,5,5
838,False,0.9957268,1,1
839,False,0.9976031,7,7
840,False,0.9999504,3,3
841,False,0.9999429,6,6
842,False,0.9816886,4,4
843,False,0.6556278,3,3
844,False,0.9903651,2,2
845,False,0.99928087,5,5
846,False,0.8771198,6,6
847,False,0.99996364,4,4
848,False,0.99887127,4,4
849,False,0.9974081,0,0
850,False,0.13723558,4,6
851,False,0.99952364,4,4
852,False,0.99244153,6,6
853,False,0.99287885,7,7
854,False,0.067181446,2,9
855,False,0.99990034,4,4
856,False,0.9892841,3,3
857,False,0.99763083,3,3
858,False,0.9993161,8,8
859,False,0.99720675,0,0
860,False,0.9997211,0,0
861,False,0.99204016,3,3
862,False,0.9989467,2,2
863,False,0.99239606,2,2
864,False,0.84224224,9,9
865,False,0.9997768,8,8
866,False,0.8881939,2,2
867,False,0.99197656,3,3
868,False,0.99867094,7,7
869,False,0.9983392,0,0
870,False,0.9546069,1,1
871,False,0.99926513,1,1
872,False,0.9951805,0,0
873,False,0.9999864,2,2
874,False,0.99997413,3,3
875,False,0.99992,3,3
876,False,0.9965586,8,8
877,False,0.99998355,4,4
878,False,0.9823751,3,3
879,False,0.9885231,5,5
880,False,0.99967015,7,7
881,False,0.9973042,6,6
882,False,0.99960047,4,4
883,False,0.99984014,7,7
884,False,0.82768893,7,7
885,False,0.9977691,8,8
886,False,0.9976821,5,5
887,False,0.9994497,9,9
888,False,0.73877895,7,7
889,False,0.9167995,0,0
890,False,0.99170625,3,3
891,False,0.9987698,1,1
892,False,0.08015581,6,1
893,False,0.9832153,2,2
894,False,0.9980775,4,4
895,False,0.99983585,3,3
896,False,0.32950363,4,9
897,False,0.9999658,4,4
898,False,0.9980532,7,7
899,False,0.9811076,5,5
900,False,0.9457021,9,9
901,False,0.99995124,6,6
902,True,0.0066558486,9,0
903,False,0.64401627,0,0
904,False,0.99923015,7,7
905,False,0.9933096,1,1
906,False,0.9980003,4,4
907,False,0.993056,2,2
908,False,0.9997228,7,7
909,False,0.99977213,3,3
910,False,0.98962945,6,6
911,False,0.9975879,7,7
912,False,0.9998412,5,5
913,False,0.9646957,8,8
914,False,0.9995654,4,4
915,False,0.9939137,5,5
916,False,0.932634,5,5
917,False,0.99769574,2,2
918,False,0.98947793,7,7
919,False,0.99895835,1,1
920,False,0.9973949,1,1
921,False,0.9998385,5,5
922,False,0.99514455,6,6
923,False,0.9998977,8,8
924,False,0.9848519,5,5
925,False,0.9997081,8,8
926,False,0.99993074,4,4
927,False,0.999788,0,0
928,False,0.9864755,7,7
929,False,0.9988446,9,9
930,False,0.99883264,9,9
931,False,0.9256965,2,2
932,False,0.9984981,9,9
933,False,0.9739173,7,7
934,False,0.9948178,7,7
935,False,0.42317665,8,8
936,False,0.9868739,7,7
937,False,0.9997472,4,4
938,False,0.99520135,2,2
939,False,0.9836285,6,6
940,False,0.9993469,9,9
941,False,0.99746275,1,1
942,False,0.9921978,7,7
943,False,0.34521964,0,2
944,False,0.99981695,6,6
945,False,0.9998524,4,4
946,False,0.8559771,2,2
947,False,0.9977203,5,5
948,False,0.9987243,7,7
949,False,0.9992623,0,0
950,False,0.9693728,7,7
951,False,0.9987331,1,1
952,False,0.998602,0,0
953,False,0.9988642,3,3
954,False,0.9628932,7,7
955,False,0.99459344,6,6
956,False,0.99935013,5,5
957,False,0.9392721,0,0
958,False,0.95233816,6,6
959,False,0.9986842,1,1
960,False,0.9984664,5,5
961,False,0.99864346,1,1
962,False,0.9999018,7,7
963,False,0.9988925,8,8
964,False,0.9828531,5,5
965,False,0.99810284,0,0
966,False,0.675387,3,3
967,False,0.99980575,4,4
968,False,0.9173616,7,7
969,False,0.9965043,7,7
970,False,0.99489105,5,5
971,False,0.66565686,7,7
972,False,0.9973615,8,8
973,False,0.9995956,6,6
974,False,0.70230556,9,9
975,False,0.9999199,3,3
976,False,0.99994326,8,8
977,False,0.99951863,6,6
978,False,0.9935095,1,1
979,False,0.99468476,0,0
980,False,0.9978446,9,9
981,False,0.9993205,7,7
982,False,0.99004877,1,1
983,False,0.9998456,3,3
984,False,0.9972596,0,0
985,False,0.99765754,5,5
986,False,0.99966013,6,6
987,False,0.9999325,4,4
988,False,0.99932194,4,4
989,False,0.9701064,2,2
990,False,0.9988232,4,4
991,False,0.94243276,4,4
992,False,0.999979,3,3
993,False,0.9955112,1,1
994,False,0.9999243,7,7
995,False,0.009450147,7,4
996,False,0.99859816,6,6
997,False,0.9906295,0,0
998,False,0.9683607,3,3
999,False,0.99922884,6,6
