,is_label_issue,label_score,given_label,predicted_label
232,False,0.97883546,1,1
233,False,0.99960154,1,1
234,False,0.99839264,1,1
235,False,0.99858046,1,1
236,False,0.99725,1,1
237,False,0.8079677,1,1
238,False,0.9999982,1,1
239,False,0.9999974,1,1
240,False,0.11881132,1,5
241,False,0.007326444,1,13
242,False,0.0038208533,1,13
243,False,0.060202233,1,3
244,False,0.050049894,1,3
245,False,0.99763465,1,1
246,False,0.986901,1,1
247,False,0.9999682,1,1
248,False,0.9999044,1,1
249,False,0.99986076,1,1
250,False,0.9989083,1,1
251,False,0.9905972,1,1
252,False,0.9937645,1,1
253,False,0.99986994,1,1
254,False,0.9992223,1,1
255,False,0.99996567,1,1
256,False,0.99999,1,1
257,False,0.9999186,1,1
258,False,0.999998,1,1
259,False,0.9999987,1,1
260,False,0.9999759,1,1
261,False,0.9999988,1,1
262,False,0.99998784,1,1
263,False,0.9998599,1,1
264,False,0.99999964,1,1
265,False,0.99999607,1,1
266,False,0.999998,1,1
267,False,0.9996611,1,1
268,False,0.9999994,1,1
269,False,0.99997807,1,1
270,False,0.99998367,1,1
271,False,0.9989133,1,1
272,False,0.9999082,1,1
273,False,0.9999459,1,1
274,False,0.99948335,1,1
275,False,0.9999962,1,1
276,False,0.99999785,1,1
277,False,0.9999994,1,1
278,False,0.99999845,1,1
279,False,0.99982446,1,1
280,False,0.9999994,1,1
281,False,0.99999964,1,1
282,False,0.99999964,1,1
283,False,0.99998677,1,1
284,False,0.9999994,1,1
285,False,0.99995697,1,1
286,False,0.9999988,1,1
287,False,0.9999994,1,1
288,False,0.9999987,1,1
289,False,1.0,1,1
290,False,0.9999846,1,1
291,False,0.99999905,1,1
292,False,0.99999475,1,1
293,False,0.9999964,1,1
294,False,0.999995,1,1
295,False,0.99999285,1,1
296,False,0.99999917,1,1
297,False,0.99993443,1,1
298,False,0.99995387,1,1
299,False,0.9999132,1,1
300,False,0.21579501,1,2
301,True,0.012927456,1,2
302,False,0.90335804,1,1
303,False,0.9602718,1,1
304,False,0.99602926,1,1
305,False,0.99494284,1,1
306,False,0.99549,1,1
307,False,0.9980136,1,1
308,False,0.99900573,1,1
309,False,0.99868494,1,1
310,False,0.9975217,1,1
311,False,0.99666625,1,1
312,False,0.99873585,1,1
313,False,0.99883705,1,1
314,False,0.9966673,1,1
315,False,0.989716,1,1
316,False,0.9938471,1,1
317,False,0.9842547,1,1
318,False,0.98932195,1,1
319,False,0.99375844,1,1
320,False,0.9980592,1,1
321,False,0.9993973,1,1
322,False,0.99927884,1,1
323,False,0.99997234,1,1
324,False,0.99945396,1,1
325,False,0.9991196,1,1
326,False,0.9996854,1,1
327,False,0.99922895,1,1
328,False,0.9995541,1,1
329,False,0.95613974,1,1
330,False,0.9997924,1,1
331,False,0.9997626,1,1
332,False,0.9998975,1,1
333,False,0.9998561,1,1
334,False,0.99962616,1,1
335,False,0.99955624,1,1
336,False,0.99941134,1,1
337,False,0.999961,1,1
338,False,0.99998105,1,1
339,False,0.99997914,1,1
340,False,0.9998871,1,1
341,False,0.99942136,1,1
342,False,0.9800822,1,1
343,False,0.9635796,1,1
344,False,0.41308656,1,4
345,False,0.7233228,1,1
346,False,0.9508503,1,1
347,False,0.9939042,1,1
348,False,0.9976089,1,1
349,False,0.99506086,1,1
350,False,0.99919957,1,1
351,False,0.99723023,1,1
352,False,0.9970643,1,1
353,False,0.971191,1,1
354,False,0.98461354,1,1
355,False,0.99943525,1,1
356,False,0.99939656,1,1
357,False,0.9993205,1,1
358,False,0.9848932,1,1
359,False,0.49691087,1,1
360,False,0.998553,1,1
361,False,0.9951422,1,1
362,False,0.9954352,1,1
363,False,0.99814236,1,1
364,False,0.66283244,1,1
365,False,0.96492064,1,1
366,False,0.9988537,1,1
367,False,0.99902296,1,1
368,False,0.61738044,1,1
369,False,0.9992963,1,1
370,False,0.99997854,1,1
371,False,0.38123354,1,2
372,False,0.9941895,1,1
373,False,0.9989403,1,1
374,False,0.9999937,1,1
375,False,0.9999974,1,1
376,False,0.9999678,1,1
377,False,0.99666095,1,1
378,False,0.9999814,1,1
379,False,0.9999951,1,1
380,False,0.99999845,1,1
381,False,0.99810386,1,1
382,False,0.9999844,1,1
383,False,0.99999416,1,1
384,False,0.9999305,1,1
385,False,0.99798775,1,1
386,False,0.9999659,1,1
387,False,0.9999856,1,1
388,False,0.99999785,1,1
389,False,0.9999831,1,1
390,False,0.9999815,1,1
391,False,0.9998399,1,1
392,False,0.99998224,1,1
393,False,0.9999739,1,1
394,False,0.99960846,1,1
395,False,0.9999771,1,1
396,False,0.9985329,1,1
397,False,0.9987398,1,1
398,False,0.9998093,1,1
399,False,0.9997011,1,1
400,False,0.99998176,1,1
401,False,0.9999461,1,1
402,False,0.9998914,1,1
403,False,0.99998283,1,1
404,False,0.99994576,1,1
405,False,0.9998982,1,1
406,False,0.99997914,1,1
407,False,0.99998176,1,1
408,False,0.9998903,1,1
409,False,0.9992493,1,1
410,False,0.99937505,1,1
411,False,0.9992306,1,1
412,False,0.99889153,1,1
413,False,0.9998331,1,1
414,False,0.99681795,1,1
415,False,0.99700433,1,1
416,False,0.99896944,1,1
417,False,0.9999428,1,1
418,False,0.9999192,1,1
419,False,0.99999547,1,1
420,False,0.98601985,1,1
421,False,0.9724698,1,1
422,False,0.99991345,1,1
423,False,0.99142766,1,1
424,False,0.9998492,1,1
425,False,0.9942469,1,1
426,False,0.9855999,1,1
427,False,0.999866,1,1
428,False,0.94091696,1,1
429,False,0.9955324,1,1
430,False,0.9998437,1,1
431,False,0.9982615,1,1
432,False,0.98482126,1,1
433,False,0.99934286,1,1
434,False,0.9998902,1,1
435,False,0.9997472,1,1
436,False,0.7567983,1,1
437,False,0.37060007,1,4
438,False,0.9990257,1,1
439,False,0.99831784,1,1
440,False,0.9991315,1,1
441,False,0.9993999,1,1
442,False,0.99931395,1,1
443,False,0.99960095,1,1
444,False,0.99914277,1,1
445,False,0.99951863,1,1
446,False,0.9989304,1,1
447,False,0.98915,1,1
448,False,0.9989557,1,1
449,False,0.9995297,1,1
450,False,0.9933913,1,1
451,False,0.9419427,1,1
452,False,0.9876623,1,1
453,False,0.9750303,1,1
454,False,0.9736839,1,1
455,False,0.9957398,1,1
456,False,0.9999417,1,1
457,False,0.99933594,1,1
458,False,0.9986204,1,1
459,False,0.9997292,1,1
460,False,0.98806655,1,1
461,False,0.9929911,1,1
462,False,0.997681,1,1
463,False,0.9956917,1,1
464,False,0.9991041,1,1
465,False,0.98920435,1,1
466,False,0.99982566,1,1
467,False,0.99993443,1,1
468,False,0.99994767,1,1
469,False,0.9999534,1,1
470,False,0.82596,1,1
471,False,0.99083734,1,1
472,False,0.9998666,1,1
473,False,0.999972,1,1
474,False,0.99673814,1,1
475,False,0.99949574,1,1
476,False,0.9974148,1,1
477,False,0.9967229,1,1
478,False,0.9947025,1,1
479,False,0.981631,1,1
480,False,0.96950746,1,1
481,False,0.9898644,1,1
482,False,0.29492453,1,2
483,False,0.9816822,1,1
484,False,0.209836,1,2
485,False,0.7929138,1,1
486,False,0.86131734,1,1
487,False,0.4276648,1,1
488,False,0.999521,1,1
489,False,0.9996063,1,1
490,False,0.9940532,1,1
491,False,0.9984049,1,1
492,False,0.9973667,1,1
493,False,0.9997527,1,1
494,False,0.99759656,1,1
495,False,0.9999733,1,1
496,False,0.9999968,1,1
497,False,0.9999548,1,1
498,False,0.99999523,1,1
499,False,0.99998915,1,1
500,False,0.99999714,1,1
501,False,0.9998982,1,1
502,False,0.9999858,1,1
503,False,0.9999974,1,1
504,False,0.999998,1,1
505,False,0.9999975,1,1
506,False,0.9999801,1,1
507,False,0.9999893,1,1
508,False,0.9999956,1,1
509,False,0.999972,1,1
510,True,0.12135474,1,2
511,False,0.13084641,1,2
512,False,0.27195662,1,2
513,True,0.011651561,1,2
514,False,0.89531106,1,1
515,False,0.1272412,1,4
516,False,0.99483913,1,1
517,False,0.7116792,1,1
518,False,0.98832405,1,1
519,False,0.61201614,1,1
520,False,0.9755131,1,1
521,False,0.7874398,1,1
522,False,0.9938532,1,1
523,False,0.9974726,1,1
524,False,0.9999776,1,1
525,False,0.9986337,1,1
526,False,0.9986104,1,1
527,False,0.9997323,1,1
528,False,0.9999951,1,1
529,False,0.999998,1,1
530,False,0.9999981,1,1
531,False,0.99999917,1,1
532,False,0.9999969,1,1
533,False,0.99999607,1,1
534,False,0.9999875,1,1
535,False,0.99998355,1,1
536,False,0.99999106,1,1
537,False,0.9999993,1,1
538,False,0.99998164,1,1
539,False,0.9999964,1,1
540,False,0.8446991,1,1
541,False,0.08127184,1,4
542,False,0.47955835,1,2
543,False,0.7331576,1,1
544,False,0.7308325,1,1
545,False,0.83510023,1,1
546,False,0.9896198,1,1
547,False,0.9352724,1,1
548,False,0.99248815,1,1
549,False,0.98261064,1,1
550,False,0.98040926,1,1
551,False,0.9458072,1,1
552,False,0.9863651,1,1
553,False,0.9854181,1,1
554,False,0.9991423,1,1
555,False,0.99929345,1,1
556,False,0.9994271,1,1
557,False,0.9966922,1,1
558,False,0.9997111,1,1
559,False,0.99994123,1,1
560,False,0.99976367,1,1
561,False,0.99997234,1,1
562,False,0.99996173,1,1
563,False,0.9999726,1,1
564,False,0.99985147,1,1
565,False,0.99990904,1,1
566,False,0.9996568,1,1
567,False,0.9998281,1,1
568,False,0.99980325,1,1
569,False,0.9998809,1,1
570,False,0.23944655,1,2
571,False,0.30407742,1,2
572,False,0.25443125,1,1
573,False,0.4193264,1,1
574,False,0.5018521,1,1
575,False,0.7782772,1,1
576,False,0.81353056,1,1
577,False,0.7667138,1,1
578,False,0.90076315,1,1
579,False,0.9309008,1,1
580,False,0.9655017,1,1
581,False,0.9860097,1,1
582,False,0.97446907,1,1
583,False,0.9991523,1,1
584,False,0.9997274,1,1
585,False,0.9998118,1,1
586,False,0.99950325,1,1
587,False,0.41155937,1,2
588,False,0.99593854,1,1
589,False,0.9970763,1,1
590,False,0.9530236,1,1
591,False,0.9979638,1,1
592,False,0.9819126,1,1
593,False,0.99554116,1,1
594,False,0.9985292,1,1
595,False,0.99618906,1,1
596,False,0.9981852,1,1
597,False,0.99811435,1,1
598,False,0.9877906,1,1
599,False,0.97635514,1,1
600,False,0.90828335,1,1
601,False,0.99903107,1,1
602,False,0.961613,1,1
603,False,0.6404512,1,1
604,False,0.785897,1,1
605,False,0.983906,1,1
606,False,0.994173,1,1
607,False,0.6642045,1,1
608,False,0.99961925,1,1
609,False,0.9997738,1,1
610,False,0.9999726,1,1
611,False,0.9977617,1,1
612,False,0.9998597,1,1
613,False,0.99998415,1,1
614,False,0.9997925,1,1
615,False,0.9999728,1,1
616,False,0.99994576,1,1
617,False,0.99995935,1,1
618,False,0.999835,1,1
619,False,0.99998486,1,1
620,False,0.99989593,1,1
621,False,0.9999137,1,1
622,False,0.9999571,1,1
623,False,0.9999286,1,1
624,False,0.99992836,1,1
625,False,0.9943779,1,1
626,False,0.99379337,1,1
627,False,0.99720013,1,1
628,False,0.9997664,1,1
629,False,0.9998165,1,1
630,False,0.9932575,1,1
631,False,0.97321993,1,1
632,False,0.70131904,1,1
633,False,0.82614464,1,1
634,False,0.96614355,1,1
635,False,0.96810514,1,1
636,False,0.8339559,1,1
637,False,0.9946812,1,1
638,False,0.99899155,1,1
639,False,0.99624985,1,1
640,False,0.9996295,1,1
641,False,0.9970318,1,1
642,False,0.99686474,1,1
643,False,0.992253,1,1
644,False,0.9930266,1,1
645,False,0.99995697,1,1
646,False,0.9999536,1,1
647,False,0.99378234,1,1
648,True,0.08338867,1,7
649,False,0.87834376,1,1
650,False,0.99063337,1,1
651,False,0.99307454,1,1
652,False,0.99114954,1,1
653,False,0.9991042,1,1
654,False,0.99866736,1,1
655,False,0.99578744,1,1
656,False,0.9975534,1,1
657,False,0.9856412,1,1
658,False,0.9764075,1,1
659,False,0.8924883,1,1
660,False,0.040117003,1,4
661,False,0.30033365,1,4
662,False,0.3443861,1,4
663,False,0.9906217,1,1
664,True,0.22326575,1,40
665,True,0.10319257,1,4
666,False,0.60678107,1,1
667,False,0.664474,1,1
668,False,0.907841,1,1
669,False,0.5675455,1,1
670,False,0.9720702,1,1
671,False,0.9985135,1,1
672,False,0.98063344,1,1
673,False,0.99193007,1,1
674,False,0.9995097,1,1
675,False,0.99465936,1,1
676,False,0.9635102,1,1
677,False,0.93791515,1,1
678,False,0.86523336,1,1
679,False,0.42352933,1,40
680,False,0.8582158,1,1
681,False,0.8424737,1,1
682,False,0.70457244,1,1
683,False,0.80945367,1,1
684,False,0.9347314,1,1
685,True,0.3470103,1,40
686,False,0.95392495,1,1
687,False,0.9348749,1,1
688,False,0.85887957,1,1
689,False,0.9895321,1,1
690,False,0.92447984,1,1
691,False,0.99921227,1,1
692,False,0.7784665,1,1
693,False,0.9996019,1,1
694,False,0.9989322,1,1
695,False,0.95611054,1,1
696,False,0.99891937,1,1
697,False,0.99906963,1,1
698,False,0.9991716,1,1
699,False,0.99985015,1,1
700,False,0.9999193,1,1
701,False,0.9990507,1,1
702,False,0.56622434,1,1
703,False,0.99706393,1,1
704,False,0.994812,1,1
705,False,0.99992883,1,1
706,False,0.9999628,1,1
707,False,0.9999478,1,1
708,False,0.999866,1,1
709,False,0.9998115,1,1
710,False,0.9982917,1,1
711,False,0.9285535,1,1
712,False,0.9891399,1,1
713,False,0.9943921,1,1
714,False,0.45455164,1,4
715,False,0.5575779,1,1
716,False,0.8453395,1,1
717,False,0.9612059,1,1
718,False,0.99076414,1,1
719,False,0.9927793,1,1
720,False,0.74348575,1,1
721,False,0.03934622,1,4
722,False,0.9879337,1,1
723,False,0.99308115,1,1
724,False,0.9999007,1,1
725,False,0.9999827,1,1
726,False,0.9999858,1,1
727,False,0.99845064,1,1
728,False,0.9999883,1,1
729,False,0.9996158,1,1
730,False,0.9994413,1,1
731,False,0.9999684,1,1
732,False,0.99999464,1,1
733,False,0.99999595,1,1
734,False,0.9828598,1,1
735,False,0.99987996,1,1
736,False,0.9999989,1,1
737,False,0.9999994,1,1
738,False,0.9999671,1,1
739,False,0.999984,1,1
740,False,0.9998921,1,1
741,False,0.9999558,1,1
742,False,0.99999845,1,1
743,False,0.99941206,1,1
744,False,0.9999771,1,1
745,False,0.99996376,1,1
746,False,0.99999726,1,1
747,False,0.999987,1,1
748,False,0.9999958,1,1
749,False,0.99999154,1,1
750,False,0.99999785,1,1
751,False,0.9999629,1,1
752,False,0.9999993,1,1
753,False,0.9999883,1,1
754,False,0.99995005,1,1
755,False,0.99999857,1,1
756,False,1.0,1,1
757,False,1.0,1,1
758,False,0.99999976,1,1
759,False,0.9999999,1,1
760,False,0.9999999,1,1
761,False,0.99999976,1,1
762,False,0.9999994,1,1
763,False,1.0,1,1
764,False,0.9999994,1,1
765,False,0.9999995,1,1
766,False,0.9999999,1,1
767,False,0.9999999,1,1
768,False,1.0,1,1
769,False,1.0,1,1
770,False,0.9999999,1,1
771,False,0.9999999,1,1
772,False,0.99999976,1,1
773,False,0.99999964,1,1
774,False,0.9999999,1,1
775,False,0.9999999,1,1
776,False,0.9999999,1,1
777,False,0.99999917,1,1
778,False,0.9999994,1,1
779,False,0.9999995,1,1
780,False,0.9187697,1,1
781,False,0.91566354,1,1
782,False,0.7490981,1,1
783,False,0.9232635,1,1
784,False,0.93137604,1,1
785,False,0.9356031,1,1
786,False,0.94790095,1,1
787,False,0.9726088,1,1
788,False,0.9727969,1,1
789,False,0.9649224,1,1
790,False,0.9999006,1,1
791,False,0.9947909,1,1
792,False,0.9993228,1,1
793,False,0.9988825,1,1
794,False,0.9985202,1,1
795,False,0.99986994,1,1
796,False,0.9998215,1,1
797,False,0.9988003,1,1
798,False,0.99981827,1,1
799,False,0.9903578,1,1
800,False,0.99987066,1,1
801,False,0.9997973,1,1
802,False,0.9999945,1,1
803,False,0.9999908,1,1
804,False,0.9999162,1,1
805,False,0.9999747,1,1
806,False,0.99999785,1,1
807,False,0.9999938,1,1
808,False,0.9998678,1,1
809,False,0.99997866,1,1
810,False,0.64069784,1,1
811,False,0.9834299,1,1
812,False,0.99995756,1,1
813,False,0.9999987,1,1
814,False,0.99968266,1,1
815,False,0.999859,1,1
816,False,0.99886703,1,1
817,False,0.9999833,1,1
818,False,0.99999845,1,1
819,False,0.99994767,1,1
820,False,1.0,1,1
821,False,0.9999988,1,1
822,False,0.9999888,1,1
823,False,0.9999831,1,1
824,False,0.9999645,1,1
825,False,0.9999542,1,1
826,False,0.99997866,1,1
827,False,0.99986815,1,1
828,False,0.9996076,1,1
829,False,0.9999068,1,1
830,False,0.9999988,1,1
831,False,0.9999999,1,1
832,False,0.9999995,1,1
833,False,0.999997,1,1
834,False,0.9999933,1,1
835,False,0.9999957,1,1
836,False,0.9999374,1,1
837,False,0.9999784,1,1
838,False,0.99999905,1,1
839,False,0.9999944,1,1
840,False,0.42450657,1,1
841,False,0.2832969,1,2
842,False,0.15429747,1,4
843,False,0.0582935,1,4
844,False,0.11405176,1,2
845,False,0.8430985,1,1
846,False,0.411677,1,2
847,False,0.5510451,1,1
848,False,0.7746589,1,1
849,True,0.049078926,1,2
850,False,0.46247065,1,1
851,False,0.9947212,1,1
852,False,0.9726998,1,1
853,False,0.99322623,1,1
854,False,0.9982363,1,1
855,False,0.9987783,1,1
856,False,0.9991258,1,1
857,False,0.9998902,1,1
858,False,0.99981004,1,1
859,False,0.99995995,1,1
860,False,0.9999827,1,1
861,False,0.9994405,1,1
862,False,0.9999956,1,1
863,False,0.999998,1,1
864,False,0.9999989,1,1
865,False,0.99999857,1,1
866,False,0.99999905,1,1
867,False,0.9999877,1,1
868,False,0.9999682,1,1
869,False,0.99999213,1,1
870,False,0.1279063,1,4
871,False,0.10179992,1,4
872,False,0.18801299,1,4
873,False,0.14541061,1,4
874,False,0.065104865,1,3
875,False,0.09049244,1,4
876,False,0.03470116,1,4
877,False,0.054909192,1,4
878,False,0.14599948,1,4
879,False,0.69765604,1,1
880,False,0.8521593,1,1
881,False,0.68193334,1,1
882,False,0.913781,1,1
883,False,0.61624473,1,1
884,False,0.9097941,1,1
885,False,0.3873665,1,4
886,False,0.7387,1,1
887,False,0.6586818,1,1
888,False,0.3530438,1,4
889,False,0.9933907,1,1
890,False,0.98985636,1,1
891,False,0.99711955,1,1
892,False,0.99089897,1,1
893,False,0.9383751,1,1
894,False,0.89793676,1,1
895,False,0.9906448,1,1
896,False,0.94881046,1,1
897,False,0.9815749,1,1
898,False,0.9766896,1,1
899,False,0.97931755,1,1
900,True,0.0029243696,1,4
901,False,0.057101894,1,4
902,True,0.00036324337,1,4
903,False,0.042059988,1,4
904,False,0.019760635,1,4
905,False,0.017744128,1,4
906,True,0.008223127,1,4
907,False,0.003939273,1,4
908,False,0.33833212,1,4
909,False,0.6576049,1,1
910,True,0.022390354,1,4
911,False,0.99473864,1,1
912,False,0.4311815,1,4
913,False,0.96889,1,1
914,False,0.97358954,1,1
915,False,0.9970669,1,1
916,False,0.92018104,1,1
917,False,0.9565868,1,1
918,False,0.98523915,1,1
919,False,0.98868996,1,1
920,False,0.9998481,1,1
921,False,0.8653211,1,1
922,False,0.6801463,1,1
923,False,0.999559,1,1
924,True,0.002911102,1,4
925,False,0.94633245,1,1
926,False,0.9331468,1,1
927,False,0.99925834,1,1
928,False,0.999383,1,1
929,False,0.9845318,1,1
930,False,0.9860723,1,1
931,False,0.6291816,1,1
932,False,0.9927286,1,1
933,False,0.8354973,1,1
934,False,0.9949857,1,1
935,False,0.9977584,1,1
936,False,0.9980369,1,1
937,False,0.98906565,1,1
938,False,0.9971148,1,1
939,False,0.9969312,1,1
940,False,0.99256855,1,1
941,False,0.9979133,1,1
942,False,0.99950814,1,1
943,False,0.99850875,1,1
944,False,0.9993901,1,1
945,False,0.99424297,1,1
946,False,0.9991364,1,1
947,False,0.9981792,1,1
948,False,0.99815625,1,1
949,False,0.9911754,1,1
950,False,0.9895427,1,1
951,False,0.9975309,1,1
952,False,0.97766155,1,1
953,False,0.99933004,1,1
954,False,0.99924433,1,1
955,False,0.9947438,1,1
956,False,0.9933222,1,1
957,False,0.999736,1,1
958,False,0.9891571,1,1
959,False,0.9954833,1,1
960,False,0.5437781,1,1
961,False,0.90639013,1,1
962,False,0.5805673,1,1
963,False,0.68535674,1,1
964,False,0.71516776,1,1
965,False,0.9178001,1,1
966,False,0.47070372,1,1
967,False,0.97827727,1,1
968,False,0.9669251,1,1
969,False,0.92410505,1,1
970,False,0.99789244,1,1
971,False,0.97983515,1,1
972,False,0.9812862,1,1
973,False,0.9743901,1,1
974,False,0.96806014,1,1
975,False,0.98709816,1,1
976,False,0.9966066,1,1
977,False,0.99989974,1,1
978,False,0.99993503,1,1
979,False,0.99997306,1,1
980,False,0.9998838,1,1
981,False,0.99906427,1,1
982,False,0.9999727,1,1
983,False,0.99848527,1,1
984,False,0.9999081,1,1
985,False,0.9999807,1,1
986,False,0.9999535,1,1
987,False,0.99998057,1,1
988,False,0.9999764,1,1
989,False,0.9999784,1,1
990,False,0.9999467,1,1
991,False,0.99999344,1,1
992,False,0.99221355,1,1
993,False,0.9999025,1,1
994,False,0.99978393,1,1
995,False,0.99999976,1,1
996,False,1.0,1,1
997,False,0.9999999,1,1
998,False,0.9999999,1,1
999,False,0.9999995,1,1
1000,False,0.9999999,1,1
